SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,
0,0,0,50
1,0,0,50
2,0,0,50
3,0,0,50
4,0,0,50
5,0,0,50
6,0,0,50
7,0,0,50
8,0,0,50
9,0,0,50
10,0,0,50
11,0,0,50
12,0,0,50
13,0,0,50
14,0,0,50
15,0,0,50
16,0,0,50
17,0,0,50
18,0,0,50
19,0,0,50
20,0,0,50
21,0,0,50
22,1872,234,50
23,2464,308,50
24,2264,283,50
25,2264,283,50
26,2320,290,50
27,2496,312,50
28,2352,294,50
29,2440,305,50
30,2176,272,50
31,1008,126,50
32,2400,300,50
33,2352,294,50
34,2352,294,50
35,2216,277,50
36,2384,298,50
37,2320,290,50
38,2304,288,50
39,2440,305,50
40,2272,284,50
41,2488,311,50
42,2368,296,50
43,2480,310,50
44,2256,282,50
45,2392,299,50
46,992,124,50
47,2552,319,50
48,2384,298,50
49,2432,304,50
50,2448,306,50
51,2448,306,50
52,2416,302,50
53,2416,302,50
54,2552,319,50
55,2424,303,50
56,2440,305,50
57,2656,332,50
58,2328,291,50
59,2424,303,50
60,2480,310,50
61,1040,130,50
62,2600,325,50
63,2688,336,50
64,2656,332,50
65,2544,318,50
66,2672,334,50
67,2736,342,50
68,2632,329,50
69,2712,339,50
70,2312,289,50
71,2752,344,50
72,2632,329,50
73,2680,335,50
74,2584,323,50
75,2720,340,50
76,1232,154,50
77,2672,334,50
78,2776,347,50
79,2632,329,50
80,2728,341,50
81,2728,341,50
82,2736,342,50
83,2520,315,50
84,2600,325,50
85,2776,347,50
86,2640,330,50
87,2752,344,50
88,2624,328,50
89,2680,335,50
90,2688,336,50
91,1224,153,50
92,2816,352,50
93,2704,338,50
94,2864,358,50
95,2800,350,50
96,2520,315,50
97,2888,361,50
98,2768,346,50
99,3056,382,50
100,2672,334,50
101,2672,334,50
102,2832,354,50
103,2888,361,50
104,2888,361,50
105,2888,361,50
106,1312,164,50
107,2720,340,50
108,3040,380,50
109,2896,362,50
110,3168,396,50
111,2896,362,50
112,2856,357,50
113,2928,366,50
114,3064,383,50
115,3160,395,50
116,2968,371,50
117,3128,391,50
118,2936,367,50
119,3064,383,50
