SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,
0,0,0,50
1,0,0,50
2,0,0,50
3,0,0,50
4,0,0,50
5,0,0,50
6,0,0,50
7,0,0,50
8,0,0,50
9,0,0,50
10,0,0,50
11,0,0,50
12,0,0,50
13,0,0,50
14,0,0,50
15,0,0,50
16,0,0,50
17,0,0,50
18,0,0,50
19,0,0,50
20,0,0,50
21,0,0,50
22,2656,332,50
23,3832,479,50
24,3920,490,50
25,3784,473,50
26,3776,472,50
27,3784,473,50
28,3688,461,50
29,3672,459,50
30,3528,441,50
31,1824,228,50
32,3776,472,50
33,3232,404,50
34,3296,412,50
35,3184,398,50
36,3112,389,50
37,3136,392,50
38,3176,397,50
39,3056,382,50
40,2968,371,50
41,2880,360,50
42,2968,371,50
43,2832,354,50
44,2768,346,50
45,2744,343,50
46,1520,190,50
47,2688,336,50
48,2680,335,50
49,2608,326,50
50,2528,316,50
51,2392,299,50
52,2280,285,50
53,2256,282,50
54,2216,277,50
55,2264,283,50
56,2064,258,50
57,2152,269,50
58,2120,265,50
59,2208,276,50
60,2352,294,50
61,1248,156,50
62,2280,285,50
63,2224,278,50
64,2040,255,50
65,2360,295,50
66,2448,306,50
67,2264,283,50
68,2560,320,50
69,2400,300,50
70,2672,334,50
71,2560,320,50
72,2416,302,50
73,2496,312,50
74,2440,305,50
75,2576,322,50
76,1416,177,50
77,2688,336,50
78,2568,321,50
79,2488,311,50
80,2664,333,50
81,2688,336,50
82,2680,335,50
83,2552,319,50
84,2512,314,50
85,2408,301,50
86,2472,309,50
87,2448,306,50
88,2568,321,50
89,2320,290,50
90,2248,281,50
91,1560,195,50
92,2664,333,50
93,2640,330,50
94,2504,313,50
95,2344,293,50
96,2368,296,50
97,2408,301,50
98,2256,282,50
99,2344,293,50
100,2208,276,50
101,2488,311,50
102,2336,292,50
103,2160,270,50
104,2392,299,50
105,2400,300,50
106,1160,145,50
107,2320,290,50
108,2440,305,50
109,2240,280,50
110,2440,305,50
111,2368,296,50
112,2360,295,50
113,2320,290,50
114,2464,308,50
115,2440,305,50
116,2408,301,50
117,2408,301,50
118,2552,319,50
119,2384,298,50
