SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,
0,0,0,50
1,0,0,50
2,0,0,50
3,0,0,50
4,0,0,50
5,0,0,50
6,0,0,50
7,0,0,50
8,0,0,50
9,0,0,50
10,0,0,50
11,0,0,50
12,0,0,50
13,0,0,50
14,0,0,50
15,0,0,50
16,0,0,50
17,0,0,50
18,0,0,50
19,0,0,50
20,0,0,50
21,0,0,50
22,2424,303,50
23,3784,473,50
24,3592,449,50
25,3360,420,50
26,3736,467,50
27,3520,440,50
28,3608,451,50
29,3672,459,50
30,3632,454,50
31,2048,256,50
32,3944,493,50
33,3152,394,50
34,3464,433,50
35,3472,434,50
36,3584,448,50
37,3440,430,50
38,3584,448,50
39,3648,456,50
40,3552,444,50
41,3640,455,50
42,3592,449,50
43,3560,445,50
44,3600,450,50
45,3568,446,50
46,2000,250,50
47,4032,504,50
48,3656,457,50
49,3664,458,50
50,3656,457,50
51,3680,460,50
52,3472,434,50
53,3688,461,50
54,3712,464,50
55,3560,445,50
56,3512,439,50
57,3576,447,50
58,3400,425,50
59,3472,434,50
60,3448,431,50
61,1768,221,50
62,3776,472,50
63,3208,401,50
64,3256,407,50
65,3232,404,50
66,3128,391,50
67,3144,393,50
68,3328,416,50
69,3184,398,50
70,3048,381,50
71,3168,396,50
72,3192,399,50
73,3072,384,50
74,3176,397,50
75,3112,389,50
76,1640,205,50
77,3632,454,50
78,3224,403,50
79,2944,368,50
80,3184,398,50
81,2944,368,50
82,2816,352,50
83,2864,358,50
84,2920,365,50
85,3000,375,50
86,3008,376,50
87,2920,365,50
88,2664,333,50
89,2744,343,50
90,2824,353,50
91,1328,166,50
92,2984,373,50
93,2568,321,50
94,2608,326,50
95,2752,344,50
96,2648,331,50
97,2560,320,50
98,2704,338,50
99,2536,317,50
100,2400,300,50
101,2624,328,50
102,2432,304,50
103,2432,304,50
104,2288,286,50
105,2200,275,50
106,1360,170,50
107,2096,262,50
108,2208,276,50
109,2112,264,50
110,2040,255,50
111,2120,265,50
112,2088,261,50
113,2192,274,50
114,2176,272,50
115,2168,271,50
116,2224,278,50
117,2304,288,50
118,2112,264,50
119,2184,273,50
