SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,
0,0,0,50
1,0,0,50
2,0,0,50
3,0,0,50
4,0,0,50
5,0,0,50
6,0,0,50
7,0,0,50
8,0,0,50
9,0,0,50
10,0,0,50
11,0,0,50
12,0,0,50
13,0,0,50
14,0,0,50
15,0,0,50
16,0,0,50
17,0,0,50
18,0,0,50
19,0,0,50
20,0,0,50
21,0,0,50
22,1776,222,50
23,2312,289,50
24,3088,386,50
25,3288,411,50
26,4128,516,50
27,3888,486,50
28,3856,482,50
29,3920,490,50
30,4024,503,50
31,2208,276,50
32,3128,391,50
33,3952,494,50
34,4056,507,50
35,3944,493,50
36,3952,494,50
37,3896,487,50
38,3896,487,50
39,4000,500,50
40,4104,513,50
41,4072,509,50
42,4128,516,50
43,4064,508,50
44,3872,484,50
45,4200,525,50
46,1944,243,50
47,3560,445,50
48,3992,499,50
49,3880,485,50
50,3912,489,50
51,4032,504,50
52,3920,490,50
53,3992,499,50
54,3872,484,50
55,4008,501,50
56,3984,498,50
57,4080,510,50
58,3936,492,50
59,3896,487,50
60,4064,508,50
61,2000,250,50
62,3544,443,50
63,3816,477,50
64,3904,488,50
65,3704,463,50
66,3960,495,50
67,4176,522,50
68,4064,508,50
69,3960,495,50
70,3896,487,50
71,3872,484,50
72,4000,500,50
73,3848,481,50
74,4000,500,50
75,3912,489,50
76,2032,254,50
77,3224,403,50
78,4080,510,50
79,3912,489,50
80,3736,467,50
81,3560,445,50
82,3512,439,50
83,3448,431,50
84,3392,424,50
85,3408,426,50
86,3480,435,50
87,3400,425,50
88,3512,439,50
89,3296,412,50
90,3344,418,50
91,1824,228,50
92,3096,387,50
93,3136,392,50
94,3232,404,50
95,3296,412,50
96,3336,417,50
97,3200,400,50
98,3280,410,50
99,3128,391,50
100,3184,398,50
101,3144,393,50
102,3232,404,50
103,2920,365,50
104,2992,374,50
105,2928,366,50
106,1816,227,50
107,2936,367,50
108,3096,387,50
109,3064,383,50
110,2928,366,50
111,2928,366,50
112,3264,408,50
113,3048,381,50
114,3032,379,50
115,3064,383,50
116,3128,391,50
117,3168,396,50
118,3200,400,50
119,3152,394,50
