SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,
0,0,0,50
1,0,0,50
2,0,0,50
3,0,0,50
4,0,0,50
5,0,0,50
6,0,0,50
7,0,0,50
8,0,0,50
9,0,0,50
10,0,0,50
11,0,0,50
12,0,0,50
13,0,0,50
14,0,0,50
15,0,0,50
16,0,0,50
17,0,0,50
18,0,0,50
19,0,0,50
20,0,0,50
21,0,0,50
22,1912,239,50
23,2112,264,50
24,3304,413,50
25,3432,429,50
26,4288,536,50
27,4568,571,50
28,4048,506,50
29,4400,550,50
30,4000,500,50
31,2224,278,50
32,3480,435,50
33,3712,464,50
34,3928,491,50
35,3880,485,50
36,3720,465,50
37,3984,498,50
38,3952,494,50
39,3720,465,50
40,3448,431,50
41,3648,456,50
42,3504,438,50
43,3280,410,50
44,3304,413,50
45,3296,412,50
46,1792,224,50
47,3056,382,50
48,3504,438,50
49,3416,427,50
50,3392,424,50
51,3080,385,50
52,3208,401,50
53,3328,416,50
54,3216,402,50
55,3176,397,50
56,3048,381,50
57,3200,400,50
58,2984,373,50
59,3144,393,50
60,3016,377,50
61,2072,259,50
62,2448,306,50
63,3064,383,50
64,3112,389,50
65,3136,392,50
66,3216,402,50
67,3328,416,50
68,3256,407,50
69,3040,380,50
70,3184,398,50
71,3320,415,50
72,3440,430,50
73,3720,465,50
74,3592,449,50
75,3416,427,50
76,1968,246,50
77,3136,392,50
78,3576,447,50
79,3640,455,50
80,3856,482,50
81,3784,473,50
82,3680,460,50
83,3768,471,50
84,3664,458,50
85,3928,491,50
86,3800,475,50
87,3816,477,50
88,3904,488,50
89,3856,482,50
90,3336,417,50
91,2008,251,50
92,2792,349,50
93,3616,452,50
94,3624,453,50
95,3432,429,50
96,3496,437,50
97,3352,419,50
98,3432,429,50
99,3264,408,50
100,3304,413,50
101,3392,424,50
102,3216,402,50
103,3096,387,50
104,3368,421,50
105,3344,418,50
106,1896,237,50
107,2872,359,50
108,3320,415,50
109,3368,421,50
110,3424,428,50
111,3352,419,50
112,3400,425,50
113,3480,435,50
114,3312,414,50
115,3536,442,50
116,3568,446,50
117,3440,430,50
118,3456,432,50
119,3584,448,50
