SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,
0,0,0,50
1,0,0,50
2,0,0,50
3,0,0,50
4,0,0,50
5,0,0,50
6,0,0,50
7,0,0,50
8,0,0,50
9,0,0,50
10,0,0,50
11,0,0,50
12,0,0,50
13,0,0,50
14,0,0,50
15,0,0,50
16,0,0,50
17,0,0,50
18,0,0,50
19,0,0,50
20,0,0,50
21,0,0,50
22,1728,216,50
23,2016,252,50
24,2280,285,50
25,2496,312,50
26,2648,331,50
27,2800,350,50
28,2816,352,50
29,2568,321,50
30,2720,340,50
31,1360,170,50
32,2224,278,50
33,2536,317,50
34,2680,335,50
35,2488,311,50
36,2592,324,50
37,2776,347,50
38,2496,312,50
39,2720,340,50
40,2648,331,50
41,2848,356,50
42,2656,332,50
43,2728,341,50
44,2720,340,50
45,2600,325,50
46,1176,147,50
47,2368,296,50
48,2512,314,50
49,2576,322,50
50,2904,363,50
51,2600,325,50
52,2576,322,50
53,2792,349,50
54,2976,372,50
55,2696,337,50
56,2928,366,50
57,2632,329,50
58,3024,378,50
59,2824,353,50
60,2944,368,50
61,1208,151,50
62,2288,286,50
63,2968,371,50
64,2768,346,50
65,3072,384,50
66,2808,351,50
67,3112,389,50
68,3088,386,50
69,3040,380,50
70,2920,365,50
71,3008,376,50
72,2912,364,50
73,2992,374,50
74,3000,375,50
75,3064,383,50
76,1520,190,50
77,2832,354,50
78,2896,362,50
79,3112,389,50
80,3208,401,50
81,2992,374,50
82,3184,398,50
83,3016,377,50
84,3176,397,50
85,3152,394,50
86,3112,389,50
87,3168,396,50
88,3048,381,50
89,3144,393,50
90,3112,389,50
91,1568,196,50
92,2864,358,50
93,3240,405,50
94,3384,423,50
95,3136,392,50
96,3128,391,50
97,3320,415,50
98,3304,413,50
99,3008,376,50
100,3000,375,50
101,3152,394,50
102,2872,359,50
103,3272,409,50
104,3264,408,50
105,3200,400,50
106,1432,179,50
107,2952,369,50
108,3400,425,50
109,3008,376,50
110,3376,422,50
111,3192,399,50
112,3152,394,50
113,3280,410,50
114,3080,385,50
115,3480,435,50
116,3472,434,50
117,3264,408,50
118,3352,419,50
119,3424,428,50
