SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,
0,0,0,50
1,0,0,50
2,0,0,50
3,0,0,50
4,0,0,50
5,0,0,50
6,0,0,50
7,0,0,50
8,0,0,50
9,0,0,50
10,0,0,50
11,0,0,50
12,0,0,50
13,0,0,50
14,0,0,50
15,0,0,50
16,0,0,50
17,0,0,50
18,0,0,50
19,0,0,50
20,0,0,50
21,0,0,50
22,936,117,50
23,984,123,50
24,1064,133,50
25,952,119,50
26,1000,125,50
27,968,121,50
28,920,115,50
29,1048,131,50
30,904,113,50
31,760,95,50
32,776,97,50
33,984,123,50
34,984,123,50
35,1040,130,50
36,872,109,50
37,848,106,50
38,1040,130,50
39,856,107,50
40,1168,146,50
41,840,105,50
42,976,122,50
43,1000,125,50
44,864,108,50
45,1032,129,50
46,864,108,50
47,1000,125,50
48,1096,137,50
49,1152,144,50
50,976,122,50
51,1008,126,50
52,1016,127,50
53,1016,127,50
54,1160,145,50
55,976,122,50
56,1112,139,50
57,1248,156,50
58,1144,143,50
59,1176,147,50
60,1200,150,50
61,1072,134,50
62,816,102,50
63,1312,164,50
64,1008,126,50
65,1176,147,50
66,1336,167,50
67,1368,171,50
68,1096,137,50
69,1088,136,50
70,1216,152,50
71,1120,140,50
72,1168,146,50
73,1320,165,50
74,1200,150,50
75,1312,164,50
76,816,102,50
77,1080,135,50
78,1096,137,50
79,1368,171,50
80,1184,148,50
81,1056,132,50
82,1216,152,50
83,1200,150,50
84,1392,174,50
85,1152,144,50
86,1216,152,50
87,1168,146,50
88,1216,152,50
89,1184,148,50
90,1280,160,50
91,1088,136,50
92,1128,141,50
93,1288,161,50
94,1432,179,50
95,1288,161,50
96,1264,158,50
97,1352,169,50
98,1440,180,50
99,1456,182,50
100,1336,167,50
101,1392,174,50
102,1400,175,50
103,1416,177,50
104,1424,178,50
105,1320,165,50
106,1168,146,50
107,1232,154,50
108,1320,165,50
109,1320,165,50
110,1568,196,50
111,1360,170,50
112,1456,182,50
113,1648,206,50
114,1264,158,50
115,1656,207,50
116,1624,203,50
117,1736,217,50
118,1488,186,50
119,1496,187,50
