SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,
0,0,0,50
1,0,0,50
2,0,0,50
3,0,0,50
4,0,0,50
5,0,0,50
6,0,0,50
7,0,0,50
8,0,0,50
9,0,0,50
10,0,0,50
11,0,0,50
12,0,0,50
13,0,0,50
14,0,0,50
15,0,0,50
16,0,0,50
17,0,0,50
18,0,0,50
19,0,0,50
20,0,0,50
21,0,0,50
22,856,107,50
23,664,83,50
24,904,113,50
25,824,103,50
26,784,98,50
27,872,109,50
28,784,98,50
29,1064,133,50
30,848,106,50
31,392,49,50
32,872,109,50
33,752,94,50
34,952,119,50
35,880,110,50
36,712,89,50
37,880,110,50
38,824,103,50
39,912,114,50
40,744,93,50
41,856,107,50
42,984,123,50
43,904,113,50
44,864,108,50
45,1048,131,50
46,528,66,50
47,696,87,50
48,888,111,50
49,800,100,50
50,920,115,50
51,968,121,50
52,904,113,50
53,1008,126,50
54,928,116,50
55,1008,126,50
56,800,100,50
57,960,120,50
58,1016,127,50
59,1080,135,50
60,1008,126,50
61,632,79,50
62,840,105,50
63,824,103,50
64,968,121,50
65,944,118,50
66,856,107,50
67,1104,138,50
68,888,111,50
69,872,109,50
70,1008,126,50
71,864,108,50
72,912,114,50
73,1176,147,50
74,968,121,50
75,1048,131,50
76,584,73,50
77,1072,134,50
78,1080,135,50
79,1256,157,50
80,1120,140,50
81,1176,147,50
82,896,112,50
83,1144,143,50
84,1168,146,50
85,1192,149,50
86,1312,164,50
87,1176,147,50
88,1248,156,50
89,1080,135,50
90,1136,142,50
91,712,89,50
92,944,118,50
93,1176,147,50
94,1128,141,50
95,1168,146,50
96,992,124,50
97,1128,141,50
98,1064,133,50
99,1264,158,50
100,1288,161,50
101,1080,135,50
102,1152,144,50
103,1288,161,50
104,1280,160,50
105,1248,156,50
106,784,98,50
107,1176,147,50
108,1328,166,50
109,1240,155,50
110,1432,179,50
111,1376,172,50
112,1248,156,50
113,1376,172,50
114,1264,158,50
115,1408,176,50
116,1328,166,50
117,1272,159,50
118,1448,181,50
119,1392,174,50
