SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,
0,0,0,50
1,0,0,50
2,0,0,50
3,0,0,50
4,0,0,50
5,0,0,50
6,0,0,50
7,0,0,50
8,0,0,50
9,0,0,50
10,0,0,50
11,0,0,50
12,0,0,50
13,0,0,50
14,0,0,50
15,0,0,50
16,0,0,50
17,0,0,50
18,0,0,50
19,0,0,50
20,0,0,50
21,0,0,50
22,1344,168,50
23,1472,184,50
24,1688,211,50
25,1440,180,50
26,1504,188,50
27,1872,234,50
28,1624,203,50
29,1800,225,50
30,1904,238,50
31,1264,158,50
32,1528,191,50
33,1664,208,50
34,1960,245,50
35,1648,206,50
36,1864,233,50
37,1768,221,50
38,1888,236,50
39,1976,247,50
40,1792,224,50
41,1976,247,50
42,2144,268,50
43,1984,248,50
44,2160,270,50
45,2104,263,50
46,1376,172,50
47,1840,230,50
48,1584,198,50
49,1648,206,50
50,1720,215,50
51,1776,222,50
52,1920,240,50
53,1888,236,50
54,1984,248,50
55,1808,226,50
56,1928,241,50
57,1792,224,50
58,1864,233,50
59,1960,245,50
60,1768,221,50
61,1320,165,50
62,1624,203,50
63,1752,219,50
64,1816,227,50
65,1472,184,50
66,1808,226,50
67,1624,203,50
68,1648,206,50
69,1808,226,50
70,1592,199,50
71,1464,183,50
72,1504,188,50
73,1552,194,50
74,1360,170,50
75,1416,177,50
76,1120,140,50
77,1456,182,50
78,1544,193,50
79,1248,156,50
80,1328,166,50
81,1304,163,50
82,960,120,50
83,1608,201,50
84,1320,165,50
85,1240,155,50
86,1408,176,50
87,960,120,50
88,1216,152,50
89,1160,145,50
90,1144,143,50
91,824,103,50
92,1136,142,50
93,1136,142,50
94,1168,146,50
95,1104,138,50
96,1144,143,50
97,1096,137,50
98,952,119,50
99,1272,159,50
100,1072,134,50
101,1088,136,50
102,960,120,50
103,1024,128,50
104,1048,131,50
105,968,121,50
106,616,77,50
107,976,122,50
108,1176,147,50
109,1128,141,50
110,1176,147,50
111,1224,153,50
112,968,121,50
113,984,123,50
114,1032,129,50
115,1064,133,50
116,1144,143,50
117,1200,150,50
118,1168,146,50
119,1152,144,50
