SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,
0,0,0,50
1,0,0,50
2,0,0,50
3,0,0,50
4,0,0,50
5,0,0,50
6,0,0,50
7,0,0,50
8,0,0,50
9,0,0,50
10,0,0,50
11,0,0,50
12,0,0,50
13,0,0,50
14,0,0,50
15,0,0,50
16,0,0,50
17,0,0,50
18,0,0,50
19,0,0,50
20,0,0,50
21,0,0,50
22,1384,173,50
23,1464,183,50
24,1464,183,50
25,1568,196,50
26,1784,223,50
27,1880,235,50
28,1752,219,50
29,1824,228,50
30,2024,253,50
31,1192,149,50
32,1536,192,50
33,1872,234,50
34,1512,189,50
35,1664,208,50
36,1584,198,50
37,1584,198,50
38,1664,208,50
39,1696,212,50
40,1840,230,50
41,1840,230,50
42,1896,237,50
43,1960,245,50
44,2104,263,50
45,1880,235,50
46,1328,166,50
47,1872,234,50
48,1536,192,50
49,1560,195,50
50,1888,236,50
51,1784,223,50
52,2032,254,50
53,1864,233,50
54,1800,225,50
55,1912,239,50
56,1992,249,50
57,1864,233,50
58,1928,241,50
59,2288,286,50
60,2024,253,50
61,1520,190,50
62,1544,193,50
63,1704,213,50
64,1808,226,50
65,1664,208,50
66,1800,225,50
67,1792,224,50
68,1624,203,50
69,1656,207,50
70,1656,207,50
71,1704,213,50
72,1512,189,50
73,1488,186,50
74,1816,227,50
75,1568,196,50
76,1360,170,50
77,1192,149,50
78,1520,190,50
79,1464,183,50
80,1472,184,50
81,1512,189,50
82,1448,181,50
83,1456,182,50
84,1376,172,50
85,1496,187,50
86,1464,183,50
87,1400,175,50
88,1400,175,50
89,1400,175,50
90,1216,152,50
91,1152,144,50
92,1376,172,50
93,1304,163,50
94,1416,177,50
95,1272,159,50
96,1336,167,50
97,1376,172,50
98,1440,180,50
99,1152,144,50
100,1344,168,50
101,1216,152,50
102,1360,170,50
103,1288,161,50
104,1312,164,50
105,1256,157,50
106,1072,134,50
107,1368,171,50
108,1376,172,50
109,1360,170,50
110,1152,144,50
111,1400,175,50
112,1232,154,50
113,1568,196,50
114,1248,156,50
115,1320,165,50
116,1536,192,50
117,1336,167,50
118,1328,166,50
119,1392,174,50
