SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,
0,0,0,50
1,0,0,50
2,0,0,50
3,0,0,50
4,0,0,50
5,0,0,50
6,0,0,50
7,0,0,50
8,0,0,50
9,0,0,50
10,0,0,50
11,0,0,50
12,0,0,50
13,0,0,50
14,0,0,50
15,0,0,50
16,0,0,50
17,0,0,50
18,0,0,50
19,0,0,50
20,0,0,50
21,0,0,50
22,1552,194,50
23,1760,220,50
24,2256,282,50
25,2328,291,50
26,2184,273,50
27,2128,266,50
28,2184,273,50
29,2376,297,50
30,2024,253,50
31,1512,189,50
32,2008,251,50
33,2032,254,50
34,1896,237,50
35,2040,255,50
36,1824,228,50
37,1912,239,50
38,1696,212,50
39,1608,201,50
40,1784,223,50
41,1656,207,50
42,1384,173,50
43,1504,188,50
44,1456,182,50
45,1360,170,50
46,1096,137,50
47,1312,164,50
48,1392,174,50
49,1392,174,50
50,1360,170,50
51,1176,147,50
52,1320,165,50
53,1256,157,50
54,1200,150,50
55,1160,145,50
56,1176,147,50
57,1208,151,50
58,1240,155,50
59,1104,138,50
60,1208,151,50
61,976,122,50
62,1264,158,50
63,1360,170,50
64,1352,169,50
65,1528,191,50
66,1520,190,50
67,1648,206,50
68,1744,218,50
69,1760,220,50
70,1720,215,50
71,1680,210,50
72,1560,195,50
73,1776,222,50
74,1624,203,50
75,1680,210,50
76,1312,164,50
77,1704,213,50
78,1568,196,50
79,1712,214,50
80,1792,224,50
81,1696,212,50
82,1624,203,50
83,1664,208,50
84,1560,195,50
85,1728,216,50
86,1568,196,50
87,1440,180,50
88,1456,182,50
89,1256,157,50
90,1256,157,50
91,1056,132,50
92,1256,157,50
93,1376,172,50
94,1408,176,50
95,1224,153,50
96,1144,143,50
97,1168,146,50
98,1080,135,50
99,1336,167,50
100,1288,161,50
101,1304,163,50
102,1296,162,50
103,1208,151,50
104,1360,170,50
105,1400,175,50
106,1136,142,50
107,1144,143,50
108,1136,142,50
109,1352,169,50
110,1408,176,50
111,1320,165,50
112,1624,203,50
113,1536,192,50
114,1448,181,50
115,1440,180,50
116,1464,183,50
117,1384,173,50
118,1368,171,50
119,1360,170,50
