SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,
0,0,0,50
1,0,0,50
2,0,0,50
3,0,0,50
4,0,0,50
5,0,0,50
6,0,0,50
7,0,0,50
8,0,0,50
9,0,0,50
10,0,0,50
11,0,0,50
12,0,0,50
13,0,0,50
14,0,0,50
15,0,0,50
16,0,0,50
17,0,0,50
18,0,0,50
19,0,0,50
20,0,0,50
21,0,0,50
22,632,79,50
23,832,104,50
24,688,86,50
25,736,92,50
26,736,92,50
27,744,93,50
28,744,93,50
29,744,93,50
30,776,97,50
31,392,49,50
32,696,87,50
33,728,91,50
34,656,82,50
35,664,83,50
36,728,91,50
37,712,89,50
38,680,85,50
39,648,81,50
40,624,78,50
41,760,95,50
42,688,86,50
43,680,85,50
44,736,92,50
45,832,104,50
46,312,39,50
47,848,106,50
48,920,115,50
49,1024,128,50
50,776,97,50
51,968,121,50
52,976,122,50
53,856,107,50
54,896,112,50
55,880,110,50
56,960,120,50
57,992,124,50
58,928,116,50
59,1032,129,50
60,1048,131,50
61,464,58,50
62,912,114,50
63,920,115,50
64,1000,125,50
65,984,123,50
66,1128,141,50
67,1072,134,50
68,1136,142,50
69,960,120,50
70,976,122,50
71,1000,125,50
72,984,123,50
73,1160,145,50
74,1024,128,50
75,1224,153,50
76,480,60,50
77,1184,148,50
78,1024,128,50
79,1160,145,50
80,1104,138,50
81,1048,131,50
82,1160,145,50
83,1144,143,50
84,1184,148,50
85,1144,143,50
86,1288,161,50
87,1080,135,50
88,1248,156,50
89,1192,149,50
90,1184,148,50
91,600,75,50
92,1144,143,50
93,1120,140,50
94,1184,148,50
95,1352,169,50
96,1408,176,50
97,1304,163,50
98,1368,171,50
99,1280,160,50
100,1376,172,50
101,1256,157,50
102,1432,179,50
103,1368,171,50
104,1264,158,50
105,1504,188,50
106,568,71,50
107,1176,147,50
108,1200,150,50
109,1360,170,50
110,1152,144,50
111,1200,150,50
112,1352,169,50
113,1192,149,50
114,1208,151,50
115,1176,147,50
116,1208,151,50
117,1320,165,50
118,1360,170,50
119,1352,169,50
